tag.number.full,DT,Location,Type,Num_Detect,Date,Species,Gender,Length,Time,sponser,name,school,school_class,Location2,Name,LAT,LONG,color
900_228000637838,2021-04-19T05:33:09Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:12Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:12Z,J1,HA,5								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:15Z,J1,HA,4								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:16Z,J1,HA,3								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:27Z,J1,HA,25								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:28Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:29Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:31Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:33Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:34Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:38Z,J1,HA,8								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:41Z,J1,HA,7								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:42Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:43Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:44Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:45Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:48Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:50Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:52Z,J1,HA,4								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:55Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:33:58Z,J1,HA,5								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:38:42Z,J1,HA,704								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:38:50Z,J1,HA,18								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:03Z,J1,HA,30								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:04Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:06Z,J1,HA,3								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:08Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:09Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:39:10Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:24Z,J1,HA,182								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:27Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:29Z,J1,HA,7								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:32Z,J1,HA,7								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:35Z,J1,HA,5								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:40:36Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:10Z,J1,HA,528								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:12Z,J1,HA,5								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:16Z,J1,HA,8								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:18Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:24Z,J1,HA,15								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:31Z,J1,HA,17								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:33Z,J1,HA,1								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:44:35Z,J1,HA,2								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:52:21Z,J1,HA,1159								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:52:26Z,J1,HA,7								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:52:48Z,J1,HA,55								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:52:52Z,J1,HA,8								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:52:55Z,J1,HA,6								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637838,2021-04-19T05:58:08Z,J2,HA,14027								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637838,2021-04-19T06:08:23Z,J3,HA,15152								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637838,2021-04-19T06:08:29Z,J3,HA,11								,4/18/21,A,F,28.2,20:14:00,,Bloop,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637840,2021-04-19T03:32:59Z,J1,HA,.								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:33:03Z,J1,HA,6								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:36:51Z,J1,HA,565								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:42:07Z,J1,HA,784								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:30Z,J1,HA,204								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:33Z,J1,HA,2								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:41Z,J1,HA,20								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:43Z,J1,HA,3								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:44Z,J1,HA,1								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:43:44Z,J1,HA,1								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T03:44:18Z,J1,HA,83								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T04:23:16Z,J1,HA,163								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T04:23:17Z,J1,HA,1								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T04:23:19Z,J1,HA,3								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637840,2021-04-19T04:24:00Z,J2,HA,184								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637840,2021-04-19T04:26:36Z,J3,HA,272								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637840,2021-04-19T04:26:38Z,J3,HA,2								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637840,2021-04-19T04:26:40Z,J3,HA,2								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637840,2021-04-19T04:27:12Z,J4,HA,265								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637840,2021-04-19T04:27:18Z,J4,HA,13								,4/18/21,A,M,27.9,20:15:00,,Swimmy,Mullen_Hall,Mullen_Stevens,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637841,2021-04-21T01:21:34Z,J1,HA,2262								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:21:36Z,J1,HA,3								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:21:38Z,J1,HA,1								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:22:10Z,J1,HA,80								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:22:58Z,J1,HA,117								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:23:01Z,J1,HA,7								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:23:03Z,J1,HA,2								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,9,Below JP Crossing,41.5898,-70.572418,#ffeda0
900_228000637841,2021-04-21T01:23:27Z,J2,HA,2462								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,10,Bottom JP Corssing,41.5898,-70.572418,#fff7bc
900_228000637841,2021-04-21T01:25:01Z,J3,HA,2374								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:25:35Z,J3,HA,78								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:25:36Z,J3,HA,2								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:14Z,J3,HA,94								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:15Z,J3,HA,1								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:17Z,J3,HA,4								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:19Z,J3,HA,3								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:22Z,J3,HA,6								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:24Z,J3,HA,5								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:26:25Z,J3,HA,1								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:27:15Z,J3,HA,118								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:28:17Z,J3,HA,145								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:28:21Z,J3,HA,5								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:28:38Z,J3,HA,39								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:29:09Z,J3,HA,78								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:29:11Z,J3,HA,2								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:29:12Z,J3,HA,2								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:29:13Z,J3,HA,1								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:29:14Z,J3,HA,2								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:30:07Z,J4,HA,2994								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637841,2021-04-21T01:30:20Z,J3,HA,160								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:32:34Z,J3,HA,332								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:32:36Z,J3,HA,3								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:32:39Z,J3,HA,3								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,11,Top JP Crossing,41.5898,-70.572418,#fec44f
900_228000637841,2021-04-21T01:33:06Z,J4,HA,443								,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,12,Above JP Crossing,41.5898,-70.572418,#d95f0e
900_228000637841,2021-04-21T22:17:28Z,D1,HA,4,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,20,Coon Pond Box,41.619134,-70.572175,#e34a33
900_228000637841,2021-04-21T22:21:44Z,D2,HA,139,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-04-21T22:22:27Z,D2,HA,216,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T06:28:47Z,D2,HA,6596,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T06:28:51Z,D2,HA,10,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T06:28:57Z,D2,HA,29,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:32:08Z,D2,HA,6196,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:32:12Z,D2,HA,17,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:33:36Z,D2,HA,433,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:34:13Z,D2,HA,28,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:34:31Z,D2,HA,22,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:35:22Z,D2,HA,289,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:43:21Z,D2,HA,14,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:44:01Z,D2,HA,0,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:44:03Z,D2,HA,3,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:44:06Z,D2,HA,3,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:44:09Z,D2,HA,1,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T07:44:40Z,D2,HA,28,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:31:49Z,D2,HA,2789,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:35:32Z,D2,HA,382,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:36:05Z,D2,HA,156,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:36:10Z,D2,HA,12,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:36:47Z,D2,HA,203,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:44:24Z,D2,HA,4,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:44:34Z,D2,HA,6,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:45:25Z,D2,HA,47,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:45:40Z,D2,HA,24,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:45:59Z,D2,HA,102,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
900_228000637841,2021-05-19T08:46:21Z,D2,HA,27,4/20/21,A,M,26.3,19:18:00,,Karl,Mullen_Hall,Mullen_Stevens,21,Coon Pond,41.619134,-70.572175,#e34a33
